model_id,org,downloads,likes,tags,created_at,fetch_date,card_chars,has_card,watermark_raw,watermark,watermark_evidence,provenance_raw,provenance,provenance_evidence,synthetic_disclosure_raw,synthetic_disclosure,synthetic_disclosure_evidence,prohibited_uses_raw,prohibited_uses,prohibited_uses_evidence,downstream_obligation_raw,downstream_obligation,downstream_obligation_evidence,regulatory_reference_raw,regulatory_reference,regulatory_reference_evidence,watermark_dependency_only,any_provenance_signal,any_provenance_signal_raw,license,license_group,download_tier,base_model,is_derivative
unsloth/FLUX.1-schnell,unsloth,6171,6,"diffusers,safetensors,text-to-image,image-generation,flux,en,license:apache-2.0,endpoints_compatible,diffusers:FluxPipeline,region:us",2026-08-05 14:47:40+00:00,2026-09-09,3900,True,False,False,,False,False,,False,False,,True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual nudity or illegal pornographic content. - For fully automated decision making that adversely impacts an individual's legal rights or otherwise create",False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,,False
city96/HiDream-I1-Dev-gguf,city96,6067,65,"gguf,image-generation,HiDream.ai,text-to-image,en,base_model:HiDream-ai/HiDream-I1-Dev,base_model:quantized:HiDream-ai/HiDream-I1-Dev,license:mit,region:us",2025-04-15 22:23:50+00:00,2026-09-09,671,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,mit,permissive,1k-10k,HiDream-ai/HiDream-I1-Dev,True
UnfilteredAI/NSFW-gen-v2,UnfilteredAI,6027,606,"diffusers,safetensors,UnfilteredAI,3d,text-to-image,not-for-all-audiences,en,pt,th,base_model:HelpingAI/PixelGen,base_model:finetune:HelpingAI/PixelGen,license:other,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-04-15 08:16:46+00:00,2026-09-09,1354,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,HelpingAI/PixelGen,True
strangerzonehf/Flux-Super-Realism-LoRA,strangerzonehf,5940,272,"diffusers,text-to-image,lora,template:diffusion-lora,Super-Realism,Flux.1-Dev,Dynamic-Realism,Realistic,Photorealism,Hi-Res,UltraRealism,Diffusion,Face,safetensors,Realism-Engine,RAW,4K,base_model:black-forest-labs/FLUX.1-dev,base_model:adapter:black-forest-labs/FLUX.1-dev,license:mit,region:us",2024-11-12 18:40:16+00:00,2026-09-09,5086,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,mit,permissive,1k-10k,black-forest-labs/FLUX.1-dev,True
segmind/small-sd,segmind,5929,36,"diffusers,stable-diffusion,stable-diffusion-diffusers,text-to-image,dataset:recastai/LAION-art-EN-improved-captions,arxiv:2305.15798,base_model:SG161222/Realistic_Vision_V4.0_noVAE,base_model:finetune:SG161222/Realistic_Vision_V4.0_noVAE,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2023-07-27 07:52:25+00:00,2026-09-09,979,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,SG161222/Realistic_Vision_V4.0_noVAE,True
frankjoshua/FLUX.1-dev,frankjoshua,5925,4,"diffusers,safetensors,text-to-image,image-generation,flux,en,license:other,endpoints_compatible,diffusers:FluxPipeline,region:us",2024-09-17 18:09:07+00:00,2026-09-09,3937,True,False,False,,False,False,,False,False,,True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual nudity or illegal pornographic content. - For fully automated decision making that adversely impacts an individual's legal rights or otherwise create",False,False,,False,False,,False,False,False,other,other,1k-10k,,False
prithivMLmods/Flux-Long-Toon-LoRA,prithivMLmods,5925,22,"diffusers,text-to-image,lora,template:diffusion-lora,Long-Toons,3D,Toon,base_model:black-forest-labs/FLUX.1-dev,base_model:adapter:black-forest-labs/FLUX.1-dev,license:creativeml-openrail-m,region:us",2024-11-24 12:08:25+00:00,2026-09-09,1587,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,black-forest-labs/FLUX.1-dev,True
highscoregames12018/lora-collection,highscoregames12018,5856,0,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:adapter:stabilityai/stable-diffusion-xl-base-1.0,license:apache-2.0,region:us",2026-01-06 18:48:42+00:00,2026-09-09,237,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,stabilityai/stable-diffusion-xl-base-1.0,True
TencentARC/PhotoMaker-V2,TencentARC,5806,157,"diffusers,text-to-image,en,arxiv:2312.04461,license:apache-2.0,region:us",2024-07-22 15:09:07+00:00,2026-09-09,2825,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,,False
Nurburgring/BEYOND_REALITY_Z_IMAGE,Nurburgring,5762,163,"diffusers,art,text-to-image,zh,base_model:Tongyi-MAI/Z-Image-Turbo,base_model:finetune:Tongyi-MAI/Z-Image-Turbo,license:apache-2.0,region:us",2025-12-21 08:48:06+00:00,2026-09-09,7306,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Tongyi-MAI/Z-Image-Turbo,True
yehiaserag/anime-pencil-diffusion,yehiaserag,5728,170,"diffusers,safetensors,anime,stable-diffusion,aiart,text-to-image,en,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2022-12-03 04:15:22+00:00,2026-09-09,2680,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
strangerzonehf/Flux-Midjourney-Mix2-LoRA,strangerzonehf,5694,554,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:black-forest-labs/FLUX.1-dev,base_model:adapter:black-forest-labs/FLUX.1-dev,license:other,region:us",2024-11-26 15:58:30+00:00,2026-09-09,6263,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,black-forest-labs/FLUX.1-dev,True
zai-org/CogView4-6B,zai-org,5687,257,"diffusers,safetensors,text-to-image,zh,en,arxiv:2403.05121,base_model:zai-org/glm-4-9b,base_model:finetune:zai-org/glm-4-9b,license:apache-2.0,diffusers:CogView4Pipeline,region:us",2025-03-03 12:19:58+00:00,2026-09-09,7163,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,zai-org/glm-4-9b,True
byteshape/Qwen-Image-2512-GGUF,byteshape,5667,7,"gguf,qwen-image,text-to-image,image-generation,comfyui,byteshape,base_model:Qwen/Qwen-Image-2512,base_model:quantized:Qwen/Qwen-Image-2512,license:apache-2.0,region:us",2026-07-28 19:42:06+00:00,2026-09-09,8175,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Qwen/Qwen-Image-2512,True
MLbackup/2023_Scraped_SDXL,MLbackup,5651,4,"diffusers,sdxl,stable diffusion,anime,earth and dusk,duskfallcrew,safetensors,sdxl-anikme,sdxl anime,text-to-image,en,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:finetune:stabilityai/stable-diffusion-xl-base-1.0,license:creativeml-openrail-m,region:us",2023-07-21 23:18:02+00:00,2026-09-09,28,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,stabilityai/stable-diffusion-xl-base-1.0,True
Lykon/dreamshaper-8-lcm,Lykon,5642,16,"diffusers,safetensors,stable-diffusion,stable-diffusion-diffusers,text-to-image,art,artistic,anime,dreamshaper,lcm,en,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2023-12-06 21:58:14+00:00,2026-09-09,2169,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
prompthero/openjourney,prompthero,5522,3239,"diffusers,safetensors,stable-diffusion,text-to-image,en,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us,deploy:azure",2022-11-08 09:44:58+00:00,2026-09-09,2605,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
btaskel/noobai-XL-Vpred-1.0-GGUF,btaskel,5501,7,"gguf,quantization,text-to-image,base_model:Laxhar/noobai-XL-Vpred-1.0,base_model:quantized:Laxhar/noobai-XL-Vpred-1.0,region:us",2025-02-12 02:14:15+00:00,2026-09-09,425,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,1k-10k,Laxhar/noobai-XL-Vpred-1.0,True
unsloth/FLUX.2-klein-base-4B-GGUF,unsloth,5471,24,"ggml,gguf,text-to-image,unsloth,image-editing,flux,diffusion-single-file,image-to-image,en,base_model:black-forest-labs/FLUX.2-klein-base-4B,base_model:quantized:black-forest-labs/FLUX.2-klein-base-4B,license:apache-2.0,region:us",2026-01-15 17:47:03+00:00,2026-09-09,10945,True,True,True,"atforms better identify, label, and interpret AI-generated content online. The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links to the https://c2pa.org/ standard for metadata. The API for FLUX.2 [klein] applies cryptographically-si",True,True,"The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links to the https://c2pa.org/ standard for metadata. The API for FLUX.2 [klein] applies cryptographically-signed C2PA metadata to downloaded output content to indicate that i",True,True,"and https://www.microsoft.com/. 6. Content provenance. Content provenance features can help users and platforms better identify, label, and interpret AI-generated content online. The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links",True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual intimate imagery or illegal pornographic content. - For fully automated decision making or high risk applications that adversely impact an individual",True,True,"ers). These prohibit the generation of unlawful content or the use of generated content for unlawful, defamatory, or abusive purposes. Developers and users must consent to these conditions to access the FLUX.2 [klein] 9B models on Hugging Face. 8. Safety. Black Forest Labs takes model safety seriously. We pro",False,False,,False,True,True,apache-2.0,permissive,1k-10k,black-forest-labs/FLUX.2-klein-base-4B,True
mlx-community/Qwen-Image-2512-8bit,mlx-community,5456,4,"mflux,safetensors,mlx,qwen,image-generation,text-to-image,apple-silicon,diffusion,base_model:Qwen/Qwen-Image,base_model:finetune:Qwen/Qwen-Image,license:apache-2.0,region:us",2026-01-01 07:43:42+00:00,2026-09-09,1557,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Qwen/Qwen-Image,True
Alissonerdx/CustomLightning,Alissonerdx,5446,10,"diffusers,text-to-image,lora,qwen,qwen image,QIE,lightning,lightx2v,base_model:Qwen/Qwen-Image-Edit-2511,base_model:adapter:Qwen/Qwen-Image-Edit-2511,region:us",2026-01-02 11:46:29+00:00,2026-09-09,387,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,1k-10k,Qwen/Qwen-Image-Edit-2511,True
Estebandidoooi/NSFW,Estebandidoooi,5396,1,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:Wan-AI/Wan2.1-I2V-14B-720P,base_model:adapter:Wan-AI/Wan2.1-I2V-14B-720P,license:creativeml-openrail-m,region:us,not-for-all-audiences",2026-02-10 06:51:40+00:00,2026-09-09,403,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,Wan-AI/Wan2.1-I2V-14B-720P,True
ostris/ideogram_4_turbotime_lora,ostris,5396,135,"diffusers,text-to-image,lora,base_model:ideogram-ai/ideogram-4-fp8,base_model:adapter:ideogram-ai/ideogram-4-fp8,license:other,region:us",2026-06-17 17:07:46+00:00,2026-09-09,2511,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,ideogram-ai/ideogram-4-fp8,True
calcuis/cosmos-predict2-gguf,calcuis,5355,32,"gguf,gguf-node,text-to-image,base_model:nvidia/Cosmos-Predict2-2B-Text2Image,base_model:quantized:nvidia/Cosmos-Predict2-2B-Text2Image,license:other,region:us",2025-06-17 07:24:33+00:00,2026-09-09,1152,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,nvidia/Cosmos-Predict2-2B-Text2Image,True
unsloth/Krea-2-Turbo,unsloth,5333,8,"diffusers,safetensors,text-to-image,en,base_model:krea/Krea-2-Raw,base_model:finetune:krea/Krea-2-Raw,license:other,diffusers:Krea2Pipeline,region:us",2026-08-05 14:31:48+00:00,2026-09-09,7423,True,False,False,,False,False,,False,False,,True,True,"s, including image generation, concepting, design exploration, visual production workflows, and integration into applications and creative tools.  ## Out-of-Scope Uses  This model is not intended or designed for uses that violate applicable law or regulations, infringe or misappropriate third-party rights, generate",True,True,"images.  Because this is also an open-weights release, Krea does not control downstream deployment of the model. Under the Krea 2 Community License, deployers are required to implement content filtering measures or equivalent review processes to prevent the generation or distribution of unlawful or policy-violating cont",False,False,,False,False,False,other,other,1k-10k,krea/Krea-2-Raw,True
ostris/krea2_turbo_style_reference,ostris,5325,121,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:krea/Krea-2-Turbo,base_model:adapter:krea/Krea-2-Turbo,license:other,region:us",2026-07-08 20:16:52+00:00,2026-09-09,3439,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,krea/Krea-2-Turbo,True
JCTN/JCTN_LORAxl,JCTN,5276,5,"diffusers,text-to-image,stable-diffusion,lora,concept,comedy,cereal box,cereal,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:adapter:stabilityai/stable-diffusion-xl-base-1.0,license:other,region:us",2023-09-16 20:11:32+00:00,2026-09-09,728,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,stabilityai/stable-diffusion-xl-base-1.0,True
xiaolxl/GuoFeng4_XL,xiaolxl,5245,31,"diffusers,stable-diffusion,stable-diffusion-diffusers,text-to-image,en,license:cc-by-nc-sa-4.0,region:us",2023-10-28 04:37:37+00:00,2026-09-09,1898,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,cc-by-nc-sa-4.0,non-commercial,1k-10k,,False
Lykon/AAM_XL_AnimeMix,Lykon,5236,25,"diffusers,safetensors,stable-diffusion,stable-diffusion-diffusers,stable-diffusion-xl,text-to-image,art,artistic,anime,en,license:other,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-01-19 10:14:05+00:00,2026-09-09,1359,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,,False
Wuli-art/Qwen-Image-2512-Turbo-LoRA,Wuli-art,5234,225,"diffusers,Qwen,distillation,lora,text-to-image,en,zh,base_model:Qwen/Qwen-Image-2512,base_model:adapter:Qwen/Qwen-Image-2512,license:apache-2.0,region:us",2025-12-30 02:54:37+00:00,2026-09-09,12333,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Qwen/Qwen-Image-2512,True
TheDivergentAI/krea2-turbo-distill-lora,TheDivergentAI,5217,32,"diffusers,text-to-image,lora,krea2,distillation,template:diffusion-lora,base_model:krea/Krea-2-Raw,base_model:adapter:krea/Krea-2-Raw,license:other,region:us",2026-06-26 21:40:29+00:00,2026-09-09,7278,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,krea/Krea-2-Raw,True
bench-labs/PixelModel-v6,bench-labs,5217,18,"safetensors,text-to-image,diffusion,rectified-flow,mmdit,tiny,custom-code,en,license:mit,region:us",2026-08-04 03:05:13+00:00,2026-09-09,10221,True,True,False,"data frequency in CC12M rather than a model defect: the architecture change did not fix data scarcity, it just makes better use of what is there.  A watermark and ghost-text artifact shows up intermittently, most often on the lighthouse and boat prompts: faint illegible text-like marks bled in from CC12M's",False,False,,False,False,,False,False,,False,False,,False,False,,False,False,True,mit,permissive,1k-10k,,False
Lasorco/lametta,Lasorco,5173,109,"diffusers,stable-diffusion,text-to-image,safetensors,ja,license:creativeml-openrail-m,region:us",2023-03-28 14:29:55+00:00,2026-09-09,32871,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
John6666/epicrealism-xl-v8kiss-sdxl,John6666,5160,4,"diffusers,safetensors,text-to-image,stable-diffusion,stable-diffusion-xl,realistic,photorealistic,photo,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-07-16 13:43:00+00:00,2026-09-09,88,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
calcuis/pony,calcuis,5076,13,"gguf,gguf-node,text-to-image,en,doi:10.57967/hf/4341,license:apache-2.0,region:us",2025-01-03 05:13:55+00:00,2026-09-09,2209,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,,False
vantagewithai/Krea-2,vantagewithai,4920,7,"diffusers,text-to-image,en,base_model:krea/Krea-2-Raw,base_model:finetune:krea/Krea-2-Raw,license:other,region:us",2026-06-23 11:25:36+00:00,2026-09-09,6233,True,False,False,,False,False,,False,False,,True,True,"s, including image generation, concepting, design exploration, visual production workflows, and integration into applications and creative tools.  ## Out-of-Scope Uses  This model is not intended or designed for uses that violate applicable law or regulations, infringe or misappropriate third-party rights, generate",True,True,"images.  Because this is also an open-weights release, Krea does not control downstream deployment of the model. Under the Krea 2 Community License, deployers are required to implement content filtering measures or equivalent review processes to prevent the generation or distribution of unlawful or policy-violating cont",False,False,,False,False,False,other,other,1k-10k,krea/Krea-2-Raw,True
